"Response ID","Date submitted","Last page","Start language","Seed","","How familiar are you with the term systematic review? ","How familiar are you with the term systematic review?  [Other]","How would you define, in your own words, a “systematic review”? ","I am aware how systematic reviews are different from traditional literature reviews. ","How frequently do you read or consult published systematic reviews in your field? ","I am planning to conduct systematic review in the future. ","To ensure you are not a bot, please select the answer strongly agree. ","Have you published a systematic review - e.g. in a scientific journal or as a thesis? ","I think that systematic reviews are important for advancing scientific knowledge. ","If you answered ”Strongly disagree” or ”Disagree” to the previous question, what is the reason for your answer? ","Have you ever conducted a systematic review? ","If you answered ”No” to the previous question, what is the reason for not conducting a systematic review?  [Lack of methodological knowledge or training in systematic review]","If you answered ”No” to the previous question, what is the reason for not conducting a systematic review?  [Lack of time or resources]","If you answered ”No” to the previous question, what is the reason for not conducting a systematic review?  [Not relevant to my research]","If you answered ”No” to the previous question, what is the reason for not conducting a systematic review?  [Other]","If you answered ”Yes” to the previous question, what motivated you to conduct a systematic review?  [It was required by a funding agency or journal]","If you answered ”Yes” to the previous question, what motivated you to conduct a systematic review?  [It was recommended by a supervisor or colleague]","If you answered ”Yes” to the previous question, what motivated you to conduct a systematic review?  [I believe it is a rigorous method of synthesizing evidence]","If you answered ”Yes” to the previous question, what motivated you to conduct a systematic review?  [Other]","How many systematic reviews have you been involved in?  []","On average, how many months did it take you to perform a systematic review (from protocol writing to a first draft of a publication)?  []","I have encountered problems in publishing my systematic review (i.e. rejections by journals, difficult peer review). ","Which systematic review step(s) have you been involved in? [Formulating research question]","Which systematic review step(s) have you been involved in? [Literature search]","Which systematic review step(s) have you been involved in? [Data extraction]","Which systematic review step(s) have you been involved in? [Abstract screening]","Which systematic review step(s) have you been involved in? [Meta-analysis]","Which systematic review step(s) have you been involved in? [Writing the paper]","There is an established process for systematic review in my group. ","In the past, have you consulted any of the following external experts to help you with the systematic review?  [Yes - Statistician]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [Yes - Librarian / Information service]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [Yes - IT specialist]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [Yes - Experts in the field (e.g., stem cell research, neuroscience)]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [No - My group has offered the expertise needed]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [No - I wasn’t aware of these options]","In the past, have you consulted any of the following external experts to help you with the systematic review?  [Other]","What was/ were the most challenging step(s) of systematic review for you?  [Insufficient methodological knowledge about systematic review]","What was/ were the most challenging step(s) of systematic review for you?  [Creation of search string]","What was/ were the most challenging step(s) of systematic review for you?  [Database search]","What was/ were the most challenging step(s) of systematic review for you?  [Abstract and full text screening]","What was/ were the most challenging step(s) of systematic review for you?  [Data extraction]","What was/ were the most challenging step(s) of systematic review for you?  [Synthesis of results]","What was/ were the most challenging step(s) of systematic review for you?  [Meta-analysis]","What was/ were the most challenging step(s) of systematic review for you?  [Resistance from supervisor/working group]","What was/ were the most challenging step(s) of systematic review for you?  [Other]","Would you consider performing another systematic review? ","If you answered ”Extremely Unlikely” to the previous question, why? ","Have you ever used one of the following software or tools to support you in the systematic review?  [Excel/Google Sheets]","Have you ever used one of the following software or tools to support you in the systematic review?  [Covidence]","Have you ever used one of the following software or tools to support you in the systematic review?  [DistillerSR]","Have you ever used one of the following software or tools to support you in the systematic review?  [Rayyan QCRI]","Have you ever used one of the following software or tools to support you in the systematic review?  [SysRev]","Have you ever used one of the following software or tools to support you in the systematic review?  [Abstrackr]","Have you ever used one of the following software or tools to support you in the systematic review?  [RevMan]","Have you ever used one of the following software or tools to support you in the systematic review?  [PICO Portal]","Have you ever used one of the following software or tools to support you in the systematic review?  [Elicit]","Have you ever used one of the following software or tools to support you in the systematic review?  [SyRF]","Have you ever used one of the following software or tools to support you in the systematic review?  [ASReview]","Have you ever used one of the following software or tools to support you in the systematic review?  [Traditional reference management software (Endnote, Mendeley, Zotero)]","Have you ever used one of the following software or tools to support you in the systematic review?  [ChatGPT or other large language models]","Have you ever used one of the following software or tools to support you in the systematic review?  [I have never used a software for systematic reviews]","Have you ever used one of the following software or tools to support you in the systematic review?  [Other]","If you answered ”I have never used a software for systematic reviews” to the previous question, why?  [Lack of knowledge]","If you answered ”I have never used a software for systematic reviews” to the previous question, why?  [I tried one of the softwares but I did not like it]","If you answered ”I have never used a software for systematic reviews” to the previous question, why?  [Price]","If you answered ”I have never used a software for systematic reviews” to the previous question, why?  [Other]","Which aspects of the systematic review software or tools do you think can be improved?  [User friendliness]","Which aspects of the systematic review software or tools do you think can be improved?  [Integration with other tools]","Which aspects of the systematic review software or tools do you think can be improved?  [Transparency]","Which aspects of the systematic review software or tools do you think can be improved?  [Customization]","Which aspects of the systematic review software or tools do you think can be improved?  [Automation]","Which aspects of the systematic review software or tools do you think can be improved?  [Price]","Which aspects of the systematic review software or tools do you think can be improved?  [None – I think the software I am using covers all my needs]","Which aspects of the systematic review software or tools do you think can be improved?  [Other]","What was the population of the systematic reviews you have performed?  [Human Studies]","What was the population of the systematic reviews you have performed?  [Animal Studies]","What was the population of the systematic reviews you have performed?  [Both]","What was the population of the systematic reviews you have performed?  [Other]","If you have answer either ”Animal studies” or ”Both”, what was the rationale behind conducting a systematic review in animal studies?  [I believe it can be an alternative to animal experimentation]","If you have answer either ”Animal studies” or ”Both”, what was the rationale behind conducting a systematic review in animal studies?  [For animal welfare reasons (e.g. as a refinement of an animal research method)]","If you have answer either ”Animal studies” or ”Both”, what was the rationale behind conducting a systematic review in animal studies?  [Other]","Have you performed animal experimentation in the past year? ","I am familiar with the concept of 3Rs (Replacement, Reduction and Refinement of animals in research). ","I believe systematic reviews can be a valuable alternative method to animal experimentation. ","I would be interested in attending a workshop or training session on conducting systematic reviews. ","To ensure you are not a bot, please answer the following question correctly. What is four plus three? Please select the correct answer. ","What measures do you think could be put in place to promote the use of systematic reviews as an alternative method to animal experimentation? ","Is there any other way you would like the systematic review to improve? ","Select your gender. ","Your age:  []","Your Nationality:","Which country do you reside in?","At which institution(s) are you currently working (e.g., University of Zürich, Department of molecular biology)?","Which field are you working in?  [Animal research]","Which field are you working in?  [Clinical research (i.e., data or samples from humans)]","Which field are you working in?  [Medicine (i.e., working as a medical doctor with patients)]","Which field are you working in?  [Statistics/ systematic review methodology]","Which field are you working in?  [Other]","What is the highest degree you have obtained? ","What is the highest degree you have obtained?  [Other]","Which stage of your career are you currently pursuing? ","Which stage of your career are you currently pursuing?  [Other]","Any comments or feedback regarding the survey?","Total time","Group time: Instructions","Question time: G02Q02","Group time: General academic public","Question time: Q00","Question time: G02Q04","Group time: General academic public","Question time: G02Q05","Question time: G02Q06","Question time: G02Q07","Question time: G02Q10","Question time: G02Q14","Group time: General academic public","Question time: G02Q08","Question time: G02Q09","Group time: General academic public","Question time: G02Q11","Question time: G02Q12","Question time: G02Q13","Group time: Academics who have performed systematic reviews","Question time: G03Q15","Question time: G03Q16","Question time: G03Q17","Question time: G06Q42","Question time: G03Q18","Question time: G03Q19","Question time: G03Q22","Group time: Academics who have performed systematic review","Question time: G03Q20","Question time: G03Q21","Group time: Academics who have performed systematic review","Question time: G03Q23","Question time: G03Q24","Question time: G03Q25","Group time: Academics who have performed systematic reviews","Question time: G04Q27","Question time: G04Q28","Group time: Animal Research","Question time: G04Q26","Question time: G04Q29","Question time: G04Q30","Group time: Future of systematic reviews","Question time: G05Q31","Question time: G05Q32","Question time: G05Q33","Question time: G05Q34","Group time: About You","Question time: G07Q35","Question time: G07Q36","Question time: G12Q43","Question time: G12Q41","Question time: G05Q37","Question time: G05Q38","Question time: G05Q39","Question time: G05Q40","Group time: Comments or Feedback","Question time: G12Q40"
"117","1980-01-01 00:00:00","43","en","1203114049","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","Comprehensive review of the literature with systematic methodology to allow for replication ","Very","Somewhat Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","7","24","Strongly Agree","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","No","Yes","No","No","No","No","","No","Yes","No","No","Yes","No","Yes","No","","Extremely Likely","","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","Yes","Yes","No","Yes","No","Yes","No","","No","Yes","No","","No","No","To synthesize knowledge in the field of most interest to the focus of our experimental studies","Yes","Agree","Agree","Strongly Agree","Seven","Training, increasing awareness and convincing graduation programs that a SR is an original scientific contribution to be counted in a phd thesis or masters. Promoting knowledge on how it differs from a narrative review. Requiring a SR before conducting animal research.","Transparency in reporting required by journals, risk of bias assessment required and training on risk of bias assessment.","Female","37","Brazilian ","Brazil","UFRGS","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","Congrats ","927.48","","14.34","","14.04","55.33","","13.65","10.69","10.7","25.45","9.16","","6.05","","","4.93","","9.69","","17.12","40.02","12.53","12.74","14.15","14.59","26.07","","15.53","","","32.75","","17.32","","8.72","114.84","","14.65","18.97","43.75","","8.58","9.86","160.92","76.32","","5.91","11.03","7.38","6.99","7.32","11.79","7.87","24.03","","11.7"
"120","1980-01-01 00:00:00","43","en","265787791","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","Identify, select and evaluate critically relevant primary research. Analyze data from the research included in the review","Slightly","Sometimes","Disagree","Strongly Agree","No","Strongly Agree","","No","Yes","Yes","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","No","Agree","Neutral","Neutral","Seven","provide funding for systematic reviews.  ","I do not know enough to answer this question","Female","59","Swiss","Switzerland","University of Bern, Dept. of Clinical Research VPH ","Yes","No","No","No","","Professorship/ Dozent","","Other","none","","620.9","","27.27","","16.36","182.71","","11.33","17.46","9.97","54.05","7.37","","11.15","","","7.56","13.37","","","","","","","","","","","","","","","","","","","","","8.79","7.41","18.54","","8.46","11.53","46.22","31.38","","6.88","12.34","8.55","6.56","41.69","15.25","5.89","28.79","","4.02"
"122","1980-01-01 00:00:00","43","en","198196947","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","depending on the task. 
Systematic literature review
Systematic review of lab protocols applied in the research","Moderately","Somewhat Often","Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","process improvement","4","6","Disagree","Yes","Yes","No","Yes","No","Yes","Neutral","Yes","No","Yes","Yes","No","No","","No","No","No","No","No","Yes","No","No","","Neutral","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","PubMed","N/A","N/A","N/A","","Yes","No","Yes","No","No","No","No","","No","Yes","No","","No","No","overview","Yes","Agree","Disagree","Neutral","Seven","","","Male","62","Swiss","Switzerland","University of Fribourg, Department of Biology","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","971.27","","26.45","","162.88","56.97","","22.47","19.53","9.48","15.5","11.21","","26.29","","","7.37","","72.31","","25.64","29.88","18.96","56.51","12.1","22.82","49.51","","13.96","","","47.3","","24.8","","11.58","49.63","","7.34","9.78","13.03","","12.08","14.41","9.6","6.84","","5.55","12.46","9.59","10.86","24.25","8.39","8.23","21.57","","4.14"
"123","1980-01-01 00:00:00","43","en","204708794","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review but don’t plan to apply it in my work","","A systematic review is a review that categorizes the available evidence to come to an evidence-based appraisal of the validity of hypotheses, claims etc.","Moderately","Sometimes","Disagree","Strongly Agree","No","Agree","","No","Yes","Yes","Yes","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Neutral","Disagree","Seven","In my field of research, I do not see how a systematic review can replace animal experiments. My animal experiments consist of a single procurement of a sample (e.g. a small blood sample, Schweregrad 0). I need the samples to conduct further research. This cannot be replaced by a systematic review.","Don't understand the question.","Male","56","Swiss","Switzerland","University of Bern, Vetsuisse Faculty","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","--","550.44","","32.93","","53.32","90.19","","7.86","12.24","8.66","11.3","5.36","","9.06","","","18.74","21.67","","","","","","","","","","","","","","","","","","","","","5.33","8.56","12.24","","6.7","7.61","111.47","20.99","","6.11","11.59","7.35","9.23","15.23","19.4","10.64","10.22","","16.44"
"124","1980-01-01 00:00:00","43","en","1286913124","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review but don’t plan to apply it in my work","","a systematic and quantitative compilation of the results of original studies on a given topic, usually preceded by a rigorous selection process","Very","Somewhat Often","Disagree","Strongly Agree","No","Agree","","No","No","Yes","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Neutral","Disagree","Seven","Systematic reviews are not an alternative to animal experimentation, but can help to experimentally readress questions for which there is already an answer or to use methods that are unsuitable or unreliable.","They should be as complete as possible.","Male","63","Swiss","Switzerland","University of Zurich","Yes","No","No","Yes","","Professorship/ Dozent","","Other","retirement","none, thank you","1284.29","","112.63","","46.24","118.64","","10.26","11.05","11.36","41.06","12.15","","12.32","","","8.66","21.31","","","","","","","","","","","","","","","","","","","","","6.97","9.2","61.64","","12.93","26.11","513.74","84.81","","8.76","22.07","8.12","12.68","38.19","17.34","20.1","24.53","","11.42"
"126","1980-01-01 00:00:00","43","en","2047333207","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","a literature review that finds all relevant research on a particular topic in way that is thorough, avoids biases, and can be replicated by others","Moderately","Sometimes","Strongly Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","1","6","Strongly Disagree","Yes","Yes","Yes","Yes","Yes","Yes","Disagree","No","No","No","No","Yes","No","","No","No","No","Yes","No","No","No","No","","Extremely Likely","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","No","No","No","No","No","No","previous work was mostly done manually","No","Yes","No","other taxonomic groups like plants","No","No","assessing state of knowledge in the field","Yes","Strongly Agree","Neutral","Agree","Seven","I don't see if as a complete alternative, but could help identify areas of research that are well-studied and therefore don't need much additional work and/or places where additional work is needed.","Not that I can think of.","Female","54","USA","Switzerland","University of Bern, Institute of Ecology and Evolution","Yes","No","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","Good luck!","851","","75.25","","37.79","99.16","","14.83","17.54","8.98","10.83","11.51","","10.14","","","11.31","","11.8","","9.6","45.41","9.99","19.58","11.7","21.93","19.67","","10.59","","","28.95","","50.89","","36.2","30.94","","7.86","11.05","10.52","","7.88","10.3","90.47","14.32","","6.73","12.37","8.94","7.37","18.92","8.68","10.63","9.4","","10.97"
"127","1980-01-01 00:00:00","43","en","199193085","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","I contrast to a traditional reviews, a systematic review is based on a thorough and systematic search of the literature using clearly defined search terms aiming to collect evidence as fully as possible which might even include gray literature and theses. This is done to provide an as unbiased a view on the current evidence as possible.","Extremely","Somewhat Often","Strongly Agree","Strongly Agree","Yes","Strongly Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","4","12","Disagree","Yes","Yes","Yes","Yes","Yes","Yes","Agree","No","No","No","Yes","Yes","No","","No","No","No","Yes","Yes","No","No","No","","Extremely Likely","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","Yes","No","Yes","No","No","No","","No","Yes","No","","No","Yes","","Yes","Strongly Agree","Neutral","Strongly Disagree","Seven","I don't think systematic reviews can replace animal experiments. This might be true in medical research but as a behavioural ecologist working on non-model species I am only able to use such reviews to generate new questions or evaluate methods but not to answer questions regarding the evolution of traits in my species as there are no data. Therefore, I think it is really depending on the question if a systematic review is suitable or not.","I think the best way to improve systematic reviews is to improve reporting standards in empirical studies.","Other","38","Austria","Switzerland","University of Bern, Institute of Ecology and Evolution","Yes","No","No","No","","Doctoral (PhD/ Other)","","Postdoctoral researcher","","","817.59","","31.14","","18.87","181.66","","8.47","13.12","8.53","8.56","8.17","","9.68","","","6.18","","13.65","","20.09","22.23","13.13","15.07","13.94","25.41","21.42","","9.78","","","21.91","","19.62","","10.31","23.33","","8.33","7.47","9.06","","9.87","12.68","112.22","46.21","","6.91","10.78","6.28","7.93","18.93","6.38","9.2","15.67","","5.4"
"130","1980-01-01 00:00:00","43","en","414307841","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I don’t know what systematic review is","","well, you systematically review what has been done before in the field of focus; you search for certain terms of interest in either Google, Google Scholar or web of knowledge etc and put this all together and analyse eg number of publications in a field over years or results (meta-study)","Not at all","Sometimes","Strongly Disagree","Strongly Agree","No","Agree","","No","No","Yes","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Neutral","Disagree","Seven","I don't know...a paper in TREE on why systematic reviews could be an alternative?","sorry, I have no opinion on that","Male","48","swiss","Switzerland","University of Bern, Department of Biology","No","No","No","No","ecology and evolutionary biology","Doctoral (PhD/ Other)","","Other","lab manager","","689.21","","58.77","","60.32","133.04","","17.4","19.58","6.84","17.93","7.16","","10.92","","","5.26","33.49","","","","","","","","","","","","","","","","","","","","","7.29","6.91","21.54","","10.08","11.62","57.03","26.06","","5.42","11.53","6.81","10.06","81.13","37.02","8.17","14.18","","3.65"
"132","1980-01-01 00:00:00","43","en","1336155074","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review but don’t plan to apply it in my work","","The way of literature search, the extraction of information, the investigated and accumulated variables, and the statistical analysis methods are predetermined in advance.","Very","Somewhat Often","Neutral","Strongly Agree","No","Agree","","No","No","No","Yes","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","Yes","Strongly Agree","Strongly Disagree","Strongly Disagree","Seven","Systematic reviews cannot replace animal experiments in the Swiss legal system because such experiments would not be allowed to be conducted. The knowledge would be already available. Hence systematic reviews may only fill the gap wherever knowledge is already available but inaccessible/not-yet-accepted. It is, hence, not an alternative method but constitutes an elementary part of the scientific endeavour. ","The judgement of scientific evidence in biomedicine requires field-specific knowledge, with usually multiple orthogonal methods being applied. The methods used will always vary from study to study. It will be difficult to assess this in a standardized fashion (or at least it will be limiting). ","I prefer to not disclose","52","German","Switzerland","University of Zurich","Yes","Yes","No","Yes","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","954.51","","124.07","","26.78","104.1","","9.13","9.26","8.35","13.49","8.7","","9.08","","","7.55","14.82","","","","","","","","","","","","","","","","","","","","","6.33","8.16","18.57","","10.03","14.62","275.08","183.91","","10.11","16.69","12.34","7.97","14.88","14.63","7.6","13.04","","5.22"
"135","1980-01-01 00:00:00","43","en","1391402129","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","a systematic screening and reviewing the scientific literature on a specific topic with the aim of producting an overview of its current state of the art","Extremely","Very Often","Neutral","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","4","12","Disagree","Yes","Yes","Yes","No","Yes","Yes","Agree","Yes","No","No","No","No","No","","No","No","Yes","Yes","Yes","No","No","No","","Extremely Likely","","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","No","No","No","No","Yes","No","No","","Yes","No","No","","N/A","N/A","","No","Disagree","Agree","Strongly Disagree","Seven","","","Male","44","CH","CH","University of Bern","No","Yes","No","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","583.66","","8.56","","32.3","136.61","","7.3","9.57","12.94","12.87","4.55","","9.23","","","6.29","","20.98","","21.81","15.61","8.73","14.56","8.34","24.25","30.05","","7.39","","","20.45","","13.61","","7.81","","","9.92","11.6","10.84","","9.53","20.23","7.55","5.01","","6.38","11.34","6.38","5.43","14.74","11.46","6.1","9.59","","3.75"
"137","1980-01-01 00:00:00","43","en","1685858373","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","A systematic review summarizes previously published studies on a specific topic. A focus question is posed for answering and then studies are systematically searched for and included according to precisely defined inclusion criteria. Ideally, studies with a high level of evidence (e.g. RCTs) can be included and a metha-analysis of the data can be performed. ","Extremely","Very Often","Strongly Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","Yes","Yes","","4","6","Disagree","Yes","Yes","Yes","Yes","No","Yes","Agree","Yes","No","No","No","No","No","","No","No","No","Yes","Yes","Yes","No","No","","Extremely Likely","","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","","N/A","N/A","N/A","","No","No","No","No","Yes","No","No","","Yes","No","No","in vitro","N/A","N/A","","No","Strongly Agree","Disagree","Strongly Agree","Seven","","","Male","41","Switzerland","Switzerland","University of Zurich, Center for Dental Medicine, Clinic of Reconstructive Dentistry","No","Yes","No","Yes","in vitro research ","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","784.69","","14.63","","15.74","269.22","","9.44","7.51","5.7","15.19","6.15","","10.66","","","6.12","","19.27","","29.09","12.82","13.63","14.04","8.74","17.33","30.51","","8.9","","","29.12","","21.37","","26.07","","","8.9","7.3","11.59","","12.78","14.5","15.9","6.15","","5.17","8.62","9.87","6.91","21.73","27.6","18.51","14.96","","2.95"
"138","1980-01-01 00:00:00","43","en","1722181837","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","The systematic collection of all the evidence available to address a clinical question ","Extremely","Very Often","Strongly Agree","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","Yes","Yes","","12","10","Disagree","Yes","Yes","Yes","Yes","Yes","Yes","Agree","No","No","No","No","Yes","No","","No","No","No","No","Yes","No","Yes","No","","Extremely Likely","","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","No","No","","N/A","N/A","N/A","","Yes","Yes","Yes","Yes","Yes","Yes","No","","Yes","Yes","Yes","","No","Yes","","Yes","Strongly Agree","Agree","Agree","Seven","Improve the dissemination of the findings and improve the training of gp’s for the interpretation of sr ","By performing living reviews ","Male","40","Chilean ","Switzerland ","University of Zurich, clinic of reconstructive dentistry ","Yes","Yes","No","Yes","Dentist ","Doctoral (PhD/ Other)","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","1059.56","","95.62","","19.62","84.72","","21.22","9.68","85.64","34.39","7.46","","11.32","","","7.07","","22.51","","17.73","46.74","23.13","15.5","10.88","27.85","26.4","","9.29","","","49.14","","27.19","","11.85","35.95","","6.8","13.83","11.99","","18.99","14.87","109.3","34.64","","6.67","18.93","11.19","10.44","33.56","30.1","10.9","19.77","","6.68"
"139","1980-01-01 00:00:00","43","en","228347163","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I am familiar with systematic review and would like to apply it in my work but lack resources, knowledge or skills to do so","","Systematic extraction of outcomes from RCTs in a way allowing to compare and pool the outcomes from diffrent sources with the aim to enhance their reliability ","Very","Somewhat Often","Neutral","Strongly Agree","Yes","Agree","","Yes","N/A","N/A","N/A","","No","No","Yes","","2","15","Disagree","Yes","No","Yes","No","Yes","No","Strongly Agree","No","No","No","No","Yes","No","","No","No","No","No","Yes","No","Yes","No","","Neutral","","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","N/A","N/A","N/A","","Yes","No","Yes","No","No","Yes","No","","Yes","No","No","","N/A","N/A","","No","Disagree","Strongly Disagree","Agree","Seven","Nothing, Results from clinical research are unlikely able to answer basic research questions, at least in animal and human biology","The study question and the biostatistical access to the data are most crucial for the success of a SR, if sufficient data are available ","Male","64","CH/D","CH","Swiss Eye Institute and University of Bern","No","Yes","Yes","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","1086.14","","8.1","","21.93","182.62","","12.75","16.36","11.46","28.17","10.05","","15.65","","","8.66","","15.31","","106.41","27.36","14.01","25.05","11.55","178.01","25.03","","9.57","","","24.46","","45.75","","9.97","","","9.59","13.1","16.14","","11.33","12.9","49.54","66.94","","6.67","10.71","9.3","8.52","18.55","10.53","9.91","14.75","","9.43"
"140","1980-01-01 00:00:00","43","en","1515513062","I have read the above statement and fully understand its implications. I agree to participate as a subject in the research described in the statement.","I regularly apply systematic review in my work","","Similar to a metaanalysis, first searching for a term, then excluding studies that do not fit.","Not at all","Very Often","Neutral","Strongly Agree","No","Strongly Agree","","No","Yes","Yes","No","","N/A","N/A","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","","N/A","N/A","","No","Strongly Disagree","Neutral","Strongly Disagree","Seven","I don't do animal experimentation and am unaware of the discussions surrounding it","","Male","40","swiss and canadian","switzerland","usz neuroradiology","No","Yes","Yes","No","","Professorship/ Dozent","","Professor/ Privatdozent/ Adjunct Professor/ Lecturer","","","614.48","","20.57","","22.97","58.17","","13.76","8.54","11.78","8.23","7.47","","6.45","","","5.77","13","","","","","","","","","","","","","","","","","","","","","227.4","9.39","18.94","","12.34","8.89","28.67","10.11","","5.85","10.11","17.37","9.01","12.5","17.29","25.6","19.96","","4.34"
